online cont,online bin,online ord,offline cont,offline bin,offline ord,S,N,F
0.8215964291115896,0.5968694760338618,0.8434638720740335,0.9143896163694093,0.833884769735062,1.0051891162329776,0.3539890002847931,1.8878896629497877,0.6080006655227234
0.8330967828456328,0.6730687853538149,0.8333565866538002,0.9389307024959525,0.8204776335808492,0.95972951541063,0.32306059822094085,1.851842124931372,0.5927573536418893
0.8170597886254839,0.6535051258580672,0.8285678776353095,0.9316576072236253,0.8630755633696809,0.952760444474935,0.32016839064593167,1.781347150523424,0.5688504415254306
0.7856449250729576,0.6952930402930404,0.8375072844712115,0.9160016367284711,0.8002594627594626,0.969756611067556,0.33975912331129277,1.8851169501046339,0.6023525924769221
0.8172844966836493,0.6347798529205158,0.8087614312919191,0.9423491112887545,0.9482541611692465,0.9717148376599596,0.31774642869889413,1.8414060523910039,0.5872269830203816
0.8614753491901534,0.6182523513083784,0.8673567069697665,0.9640224717467912,0.8304614358476836,0.964468219362737,0.3112238959076321,1.7590325139088012,0.5573819881848782
0.8309014054039563,0.6998035598594906,0.8084355314365508,0.9646702417659773,0.8143865380290739,0.9555253727854346,0.3471480029430067,1.8859198855763875,0.6031548529660573
0.7918660013650622,0.5995365148940199,0.8577700552648262,0.9288719139239483,0.7929043328548906,0.9919329355569001,0.3359446052741042,1.8947197947293968,0.6045271238641228
0.8224397966342751,0.5868581458012639,0.8701734048011313,0.925265302942169,0.7910430309042461,0.9720213930890482,0.3667715997495845,1.909453985999815,0.619249095167268
0.8086363687148582,0.6577269663905787,0.8201004200039408,0.9547551868373464,0.8052995709515359,0.9765519962186389,0.3490649356588009,1.9123677362232225,0.6176334442619735
1.1498782403437418,1.041267377348666,1.204234973691806,0.9324309763194982,0.7922264273363646,0.9797134447499166,0.7534391513801478,3.312839703112523,1.1491974072718067
1.1029441830359554,1.0808882030090725,1.1760679702646828,0.9296861925064744,0.7953654860962099,0.9878984573602814,0.629890534280217,2.8639547853573215,0.9663561876817139
1.0531212063564799,1.0459430017637967,1.1372725885225883,0.9202113338225569,0.8525059083940297,0.9867109279609279,0.525874179502206,2.5304378507425516,0.8389332209294015
0.9682565159867995,0.9962799085580848,1.0715026201868307,0.903112819911593,0.8540472457115303,0.9602085925770136,0.49004386579597625,2.3981696331040725,0.7919734290281328
0.9549073492727592,0.8383251185089421,1.0610323932743104,0.9153019163962866,0.8076979638009052,0.9606344596609769,0.4385060852528224,2.254019082423072,0.731778092250352
0.9151741114245064,0.8205694796490125,0.9903104073419062,0.915461374093329,0.7520617024336435,0.978209830144831,0.36274446500643254,1.9907034028821016,0.6381713183714761
0.9006571137356714,0.7768673312423313,0.991329848109985,0.8885343429558663,0.815203300828301,0.9557373021791422,0.4037028863740521,2.0536839396814823,0.6622478104411199
0.8770879755207261,0.8175643858450675,0.9519830181672286,0.9185954047089859,0.8440064664226214,0.9649399743004394,0.39324548839979423,2.055196738391962,0.6579936431285627
0.8789991402927748,0.7261986910148674,0.920317493426386,0.9313742737149532,0.8482381670616965,1.014559681321545,0.3786498049804504,1.9511203645528723,0.6328142884656727
0.8202613733040222,0.7119071905836613,0.9415443026676416,0.8996699617048737,0.8032683069447776,1.0027110669325345,0.32755723266543035,1.9388699180846338,0.6131597202480767
0.8487636907874947,0.7505253284660041,0.9168484045653542,0.8987440253270293,0.8614299271942187,0.9693630971374843,0.3527234521643967,1.9639874035724447,0.6243706879258205
0.8321508640302462,0.6814032366522939,0.8681621900671148,0.9145081273113428,0.833355822668338,0.9475408787139294,0.3278750669525629,1.788103758168879,0.5706882342507957
0.8595067243662438,0.7158978607544826,0.9063790558752794,0.9376219227969473,0.8540683582486567,0.9959326101614963,0.3143986279907257,1.853780658315813,0.5786687290868585
0.8322889870087298,0.6835030745170689,0.9157870525733927,0.9226807704393872,0.8406004725312126,0.960071094489844,0.32238781693909263,1.785239076356787,0.5680221573605391
0.811264530296522,0.6606682708520943,0.8969506292927232,0.9126248832280718,0.7840012868689339,0.9751472512106716,0.3095513682399872,1.830381820834098,0.5700748259333239
0.8371987536018473,0.609537440666473,0.9193765320712606,0.8994115722372287,0.7906245761890923,0.9868733253430342,0.30132588698696633,1.735980922393408,0.5501365208459781
0.7907317425074089,0.6973633663743957,0.8715693960511034,0.8985434160489291,0.8472556608727487,0.9612880818368623,0.32311909668840133,1.84289282470818,0.5874133694012076
0.8223394926767803,0.6736494796868315,0.8981609233929648,0.9346952026272779,0.9029378084209541,1.0183294851383125,0.3141936749428261,1.8255519087785603,0.5773461803681896
0.8429156304521517,0.6847251030099868,0.9141449027334577,0.9370823309272567,0.8472852628375884,0.9811273322414629,0.3118386815332282,1.7213552353292432,0.5496262322401214
0.8423644991685357,0.687074536087694,0.9482030083644473,0.9284080838797488,0.883937637654743,0.98600617457555,0.3198082895902063,1.8137770126044788,0.5752928363200503
0.7933551472340155,0.6902313564813565,0.8817520042143563,0.9054508159348675,0.800902205902206,0.9766113624937155,0.3105524915941699,1.7905424765376978,0.5645283842080866
0.807703806137917,0.6268988153856576,0.8659702922431494,0.9257622848886162,0.7958243907586013,0.9599625728824204,0.3433641130843396,1.8430035961721334,0.5893546087307904
0.8296041263514462,0.7057013922194187,0.8600260602593259,0.9510265129993807,0.8299829708558359,0.9622172595828783,0.30505329699921935,1.764479693074169,0.5573526262830046
0.7877373909435674,0.6397348613857153,0.897149872393775,0.901165574546391,0.8534924268225976,0.996882215007215,0.36100306190514325,1.9025291983765673,0.6138691223923854
0.7952286328052243,0.6460577928826309,0.8906993520760598,0.8986434318733298,0.8463270642844025,0.9710818977804818,0.3352983908181364,1.8364887595933161,0.587436679943165
0.8256749466069963,0.6968946173476535,0.8869285974145477,0.9153647380231018,0.8149213531566473,0.9631005610536327,0.29334438443132393,1.7401522632000859,0.5500461773336501
0.8196926379830511,0.6960739925615871,0.9269526901669758,0.9230383192815307,0.848089646025937,1.0072160379303237,0.30937262090088186,1.728903825373666,0.5490938352812225
0.8289784933738856,0.6854445542342982,0.9002497263273126,0.9280152001357214,0.8257470013236663,0.9612787093175026,0.34017584035297777,1.8802323072318772,0.5962946574660852
0.825576668299561,0.6349320629673193,0.8659410880544656,0.9266752488322659,0.7586523697581026,0.9535761362967247,0.31442314825847123,1.830083091659651,0.5826148428118744
0.7758409344985827,0.6196385061562539,0.8705671555936668,0.920846417245395,0.772392727576326,0.9730623917527417,0.32918267427185605,1.7324081400740035,0.5589532971550061
0.8213720679134366,0.6146010401125002,0.9260447519749846,0.9283764579249378,0.8512813084152219,0.9954656820354494,0.31527827655589047,1.83202646536087,0.5829300389405969
0.8171894166290814,0.6421454520125273,0.8357145079776231,0.9291461959512756,0.8243262839515273,0.9541453774221536,0.3260728688046751,1.7825642408199744,0.5684730793353923
0.8140510635038114,0.6314628286087263,0.8534143287975746,0.9147065097450596,0.8118831069314817,0.9236801281251001,0.33011102300224915,1.8261084224672242,0.581355758627606
0.8327644164389524,0.7420103776569293,0.8369624214534074,0.9452985645951826,0.906857364896158,0.9520352923057059,0.33723258437020165,1.8167452369945365,0.588372377421087
0.7876470808267263,0.6316819810945198,0.8277054198764724,0.9077487414448353,0.9020258043667486,0.9593410430252535,0.32487096835945833,1.838104607493556,0.582200745465077
0.806496121072273,0.6117732485379543,0.8557690566757821,0.9319726795298495,0.7566194032002855,0.9914581683683068,0.3246762718899617,1.8961734847013698,0.5950355909454087
0.8255721972514325,0.7123067612212349,0.8842149688322497,0.914570515539957,0.8508809867033552,0.9500569415047879,0.33997462468036066,1.9143848430292096,0.605976025194259
0.8269777577310802,0.6814295847190583,0.8593079151253908,0.9361581628013707,0.8646663075939391,0.9620795319887778,0.3371936033422373,1.866759439991382,0.5992928800625166
0.8129091536150094,0.7124266945583801,0.8512749445676274,0.929470275826805,0.8771552582287075,0.9715689121176926,0.3468593014737211,1.90569860741707,0.6064474068594216
0.8225238983326228,0.7367993659063569,0.8512624318707601,0.9111037476112027,0.836902656452075,0.9578289492771119,0.37111445736161364,1.7996266787479172,0.5956441125754564
0.8077657079100218,0.6262929540784448,0.8724462562267441,0.9100374931383739,0.8342889961096687,0.966796216577988,0.3307983569600714,1.8205129738958519,0.5796353738440508
0.7801759352299578,0.5989106701278495,0.864038685926239,0.9077290623509129,0.7677533797405991,0.9773526652757129,0.3113653300280797,1.7823110450607156,0.5633189852919165
0.793045733094304,0.6476933426933427,0.859008310131545,0.898671589626832,0.7810927810927811,0.9928073753731649,0.3099866045969048,1.7875520289562659,0.5698674446684231
0.7802125151640273,0.6631442025271361,0.8743789039574391,0.9292770540063543,0.8569891685312004,0.9750152996537841,0.3410108618168028,1.8508675139149513,0.5976840566072635
0.8127656680045205,0.6558603489524314,0.8708308196686788,0.9225056201402386,0.884400200025981,0.9718735362700187,0.34108377325625705,1.8057678152426788,0.5828882808822684
0.7750322958068366,0.7040664139218905,0.8774622388799218,0.8832335020045068,0.8701583789210565,0.9842982773470578,0.3632649026956333,1.9085603736993473,0.6168283422311028
0.8088776234032882,0.6812896633018665,0.9006136023827919,0.9144965538034311,0.8474081506401732,0.9619446580597282,0.3044356928439342,1.770152421387746,0.5574210695153757
0.7858566927061947,0.6709712546442329,0.8725005458794357,0.9243734051784077,0.8472216182357389,0.9740150771500649,0.33220885416613705,1.850113386880737,0.5978913608374417
0.7863680640024339,0.6234859238813686,0.8439447173745599,0.9038790759845006,0.8234074781626791,0.9930940175784679,0.35893714307463526,1.9163920974419206,0.6157187349549007
0.7905873953072904,0.6610025286889407,0.8066983521816207,0.9192251911200076,0.8616527524579665,0.9668809878905748,0.3555827308953831,1.8368870999390379,0.5973341526743108
1.066499177659335,1.0688511525024684,1.1757829204582164,0.8898119321028831,0.889932216905901,0.930829548054208,0.6639444072998185,3.17854019471097,1.0647146022020744
1.021930085161268,1.0548343485528648,1.0319337189459141,0.8992537290773939,0.9552247961315732,0.9685802341290145,0.6361820380641544,2.925509306770967,0.9789066315819175
1.0240317496149278,1.0534877702334122,1.0139897295887252,0.9416893877082184,0.8523526690304732,0.9782606185057936,0.5350384822731054,2.551639498219786,0.8570804301560802
0.9785641157855393,1.0173657916273686,1.0655686611849764,0.922945104142846,0.8389666921175056,0.9771046220441425,0.4312827166159523,2.3375645907221276,0.7522166954640666
0.9271036144063656,0.9201448594031714,1.0020582086318965,0.9300548837040802,0.8805722036298157,0.9851268691081968,0.4115264681119509,2.187206011029985,0.7043559841771923
0.9150213999183991,0.839684030720616,0.944289779130043,0.9335608821127174,0.8392646828012682,0.9706459882803695,0.3945431317356284,2.068259787842912,0.6645666565656082
0.8728203751108647,0.8545344911643724,0.9380585444840766,0.9189620044961165,0.8940133346130548,0.9758981421109079,0.3724290249960632,2.013169726648445,0.6443711495684165
0.8360527311773464,0.8597618370764337,0.9623928678806728,0.9241247257065662,0.9015847356154569,0.9661473726561643,0.35324373276286114,1.9138127150194457,0.6095670028227616
0.8918544351044991,0.8684731869103832,0.9181112007220875,0.921528294985233,0.867990543229085,0.9652496301735309,0.3266149389587373,1.8918080358177705,0.5950734726633184
0.8478575531361026,0.7879746376811594,0.9245284416265737,0.9067954099104132,0.8904288302277432,0.9583799412758894,0.34285808749573654,1.9474822656647177,0.6156604001651002
0.8696321700750499,0.8430282908307103,0.9235793624226915,0.9286867998950201,0.9079294111552176,0.9758913762769333,0.35733968472184285,1.916005627217947,0.6180569564369773
0.8234142079778775,0.7400698897531838,0.8977091037617354,0.8900238201015711,0.8366173454357714,0.9840438050556019,0.32560727589794825,1.8843057083438253,0.5899610671233801
0.8302610248085364,0.7424331582223672,0.9219015026746338,0.9062502660681068,0.9241284242886241,0.9922902399248137,0.32359013413871607,1.8540631582732492,0.5841798762943469
0.804533771767567,0.7912802091509802,0.8955981416957026,0.9037527003855231,0.9160998453622371,0.9708598952886502,0.3431116872440915,1.7977081105530188,0.5844607145168972
0.8116087050316004,0.6958019036050386,0.9127307093916773,0.9341716819193382,0.8488077838599022,0.9528943170665937,0.32754759236962144,1.8970030023156657,0.6015811500601072
0.8277158070966003,0.7255644815322235,0.9017444060007671,0.9140690194703751,0.8731743955937503,0.9616032333739872,0.3303413439384351,1.7806848679125071,0.571848700386702
0.8062766104023282,0.7279141977387413,0.8753913024861559,0.9090164530558358,0.9047754770127996,0.9650603329624052,0.345754375673377,1.8906910461518636,0.6024828380655423
0.8424493728917497,0.7159469971776747,0.8783834232239954,0.9227892807848799,0.7957949365341646,0.9273684987324481,0.3601976398256227,1.8392647372618522,0.5964975266751809
0.8125385493940052,0.763757281148173,0.8565241064988616,0.9196511201410088,0.9243640100091713,0.960152713888179,0.3113603171643681,1.7822035129513174,0.5635567996355626
0.7845968448341387,0.7236227810322639,0.8494263094263094,0.8959643885728816,0.9018140868140868,0.9704547404547406,0.3279277365031188,1.879039824321288,0.5963352500966671
0.7950176324837338,0.8069319476304304,0.8567067006140847,0.9366704431248897,0.9385456434847554,0.954871045377929,0.2780413380777772,1.6842383766567348,0.5258135578887382
0.7978610542681196,0.7072890700404932,0.9128714348543735,0.9029671648741318,0.8435283318015765,1.001066450259587,0.3461856120325938,1.8188249478044907,0.5850091433636477
0.789857237531588,0.7082397437981995,0.8487573117577727,0.9239387625385206,0.8845440205950768,0.955024013099979,0.32569486485608257,1.7839034909017137,0.5707147335545406
0.7873359484692636,0.7454229997636069,0.8732003854078062,0.9075124246582853,0.8716167719939067,0.9742947991387023,0.3221548944575771,1.8056495337915304,0.5760181534457358
0.7896394411632619,0.720321335500555,0.879889312368571,0.9104221283509666,0.9087068145858981,0.9504996126432207,0.3430460336804983,1.8381702705393121,0.5913582818056503
0.7661948681810159,0.6406845044161693,0.8100422030531618,0.8931399591443272,0.8269814381831695,0.9650019155927699,0.31638701343872067,1.804673297527491,0.5740863134842679
0.7981151288577386,0.7616463512569523,0.8515623994184442,0.9157352649395026,0.8790681401130318,0.9338207507794248,0.35858836297082713,1.9123261240808742,0.6181094943358217
0.7601659684382872,0.6741336412992599,0.9089305753121544,0.9142188989184014,0.9401392272259461,0.9963535182041123,0.3245648304132765,1.8394832258699414,0.5837093234450033
0.7694954284606281,0.6403225832961393,0.8082325103396272,0.9134804279762706,0.869982186470371,0.9723514778462592,0.3201207319190126,1.7874453406066926,0.5661317850650531
0.7770837953385925,0.6878546557319177,0.8414448169235402,0.9213217466446745,0.8254615779666921,0.9649153489313065,0.4044896129177878,2.0163790512315205,0.655069195521582
0.7920885008999676,0.7006898966483146,0.8125538469025975,0.9045235202521933,0.8668936540133295,0.9471004789681503,0.37612191630633623,1.9739091217148208,0.6392947534341242
0.7671777932242478,0.7790884944487886,0.7488510150953378,0.918106274433027,0.9192160910362999,0.9518516816912144,0.3563495218146489,1.8422523169707454,0.6069999314022253
0.7889778858462404,0.6814519281216112,0.832053233180573,0.9426110329547306,0.8756161144395527,0.971446578611384,0.3582042740736994,1.8460106073051077,0.6062260372158356
0.773251541249114,0.6170987498263381,0.865671738147159,0.9092073636788471,0.8006345276026398,0.9929066203834006,0.3344510999029914,1.8183058423647729,0.5817451090480267
0.7979406455386073,0.6778568191471417,0.7946626882602492,0.9353411625054298,0.8902729441439119,1.0051530515554907,0.3256297637092944,1.7786481331398665,0.5697381448988766
0.7760576474543959,0.6835930042915671,0.8412913893645948,0.918573837416066,0.8989926850797227,0.9597523571154681,0.3369379693224145,1.8326283335498244,0.5894605338782979
0.8071991182173937,0.7124966252385607,0.8423297687085702,0.9377710985530182,0.8745480684190362,0.9720995304207127,0.32239905192074475,1.8306700335945787,0.5817254978114709
0.7558303320458044,0.6908999476104739,0.8405581666263966,0.9116953122717584,0.8567480113532746,0.9525513107092054,0.31844506983315407,1.7975056949868766,0.5713399425934702
0.8268127706080375,0.7078387903519483,0.8944384305244171,0.945369031790498,0.8316800601932182,0.9879074965758026,0.3248379561379501,1.8539947392276221,0.5904734961095544
0.7970200598127799,0.6335832401320464,0.8749995556102256,0.9337270513526702,0.8737001530044495,0.9942748650937763,0.3589019775707206,1.8372883310991661,0.6036842467905265
0.7852593358476164,0.7221413787362063,0.8269345128555653,0.9289613947218293,0.8841391805831462,0.9666090488458909,0.3025112726405367,1.7842230413268019,0.5648324999015079
0.8000137218634237,0.6429693167379609,0.853730924839671,0.934619370356834,0.8711505603049421,0.9601130551885196,0.35451900036298295,1.9016217984912938,0.6171043988908839
0.7820293129104817,0.6794869720984031,0.8566348818116511,0.9273187135561344,0.9016832082448125,0.9526621257851376,0.3422340245916942,1.8355615593289467,0.5906233650234516
0.8215232041529432,0.6585888376985649,0.860032707639561,0.9269840539928349,0.817599888544521,0.9826117444637849,0.38235626977784,1.9163630108928704,0.6282943932331801
0.8027505814163943,0.6971726113100087,0.8580433965146808,0.9372675404727333,0.8619129034043095,0.9578408801978595,0.2989371518034314,1.8259340565262836,0.5738172604642505
0.7794499213523206,0.7467721230999874,0.883798344206903,0.9091755269924784,0.9208778548419817,0.9933824014417043,0.34780971746368367,1.863915542314429,0.6056207641741599
0.8296530019491641,0.6916894662022581,0.8208878932525993,0.959156952402098,0.8370569275345545,0.9477047524555662,0.34935280101966687,1.8368393913202101,0.5915410719354014
0.805674344080091,0.7564087357431012,0.8860617355308505,0.9308204438792741,0.8795664071051069,0.9848019520024627,0.3538354089594612,1.9127700660860594,0.6177366975784946
0.7849757464553537,0.7170664643607789,0.8458369626122201,0.9013621929301369,0.8941270445276241,0.9558328596963781,0.3405411061605186,1.893087815588269,0.6086875321543058
0.7834029167671432,0.6713066063066062,0.8540747604126017,0.9110498714425901,0.8152339552339554,0.9694695612358657,0.3377060395223316,1.8669918116938615,0.5954457172687756
